Customer,Business Unit,Server,Product,Client,Policy,Group,Job Type,Job,Status,Vendor Status,Job ID,Size,Size Scanned,Size Transferred,KB/Sec,Nbr Files,Start Date,End Date,Expiration Date,Backup Day
Trane Technologies,Undefined,igravandc001.corp.irco.com,EMC Avamar,ITARPTNDC001.AD.CORP.GLOBAL,Daily_30day_10PM_EST_VSS,Daily_30day_10PM_EST_VSS,Scheduled Backup,Windows VSS-/Windows VSS Dataset,Success,30000,9172783440003109,0.115011584,,,54.15429122,173192,"Oct 1, 2024 9:00:56 PM","Oct 1, 2024 9:35:30 PM","Nov 1, 2024 3:00:00 AM",01-Oct-2024
Trane Technologies,Undefined,igravandc001.corp.irco.com,EMC Avamar,ITARPTNDC001.AD.CORP.GLOBAL,Daily_30day_10PM_EST_VSS,Daily_30day_10PM_EST_VSS,Scheduled Backup,Windows VSS-/Windows VSS Dataset,Success,30000,9172792080003109,0.09534976,,,44.00519849,173205,"Oct 2, 2024 9:00:56 PM","Oct 2, 2024 9:36:12 PM","Nov 2, 2024 3:00:00 AM",02-Oct-2024
Trane Technologies,Undefined,igravandc001.corp.irco.com,EMC Avamar,ITARPTNDC001.AD.CORP.GLOBAL,Daily_30day_10PM_EST_VSS,Daily_30day_10PM_EST_VSS,Scheduled Backup,Windows VSS-/Windows VSS Dataset,Success,30000,9172800720003309,0.10400768,,,47.55149813,173222,"Oct 3, 2024 9:01:05 PM","Oct 3, 2024 9:36:41 PM","Nov 3, 2024 3:00:00 AM",03-Oct-2024
Trane Technologies,Undefined,igravandc001.corp.irco.com,EMC Avamar,ITARPTNDC001.AD.CORP.GLOBAL,Daily_30day_10PM_EST_VSS,Daily_30day_10PM_EST_VSS,Scheduled Backup,Windows VSS-/Windows VSS Dataset,Success,30000,9172809360003109,0.102874112,,,48.53285024,173240,"Oct 4, 2024 9:01:05 PM","Oct 4, 2024 9:35:35 PM","Nov 4, 2024 4:00:00 AM",04-Oct-2024
Trane Technologies,Undefined,igravandc001.corp.irco.com,EMC Avamar,ITARPTNDC001.AD.CORP.GLOBAL,Daily_30day_10PM_EST_VSS,Daily_30day_10PM_EST_VSS,Scheduled Backup,Windows VSS-/Windows VSS Dataset,Success,30000,9172818000003209,0.0986368,,,44.88583411,173247,"Oct 5, 2024 9:00:56 PM","Oct 5, 2024 9:36:42 PM","Nov 5, 2024 4:00:00 AM",05-Oct-2024
Trane Technologies,Undefined,igravandc001.corp.irco.com,EMC Avamar,ITARPTNDC001.AD.CORP.GLOBAL,Daily_30day_10PM_EST_VSS,Daily_30day_10PM_EST_VSS,Scheduled Backup,Windows VSS-/Windows VSS Dataset,Success,30000,9172826640003209,0.098737152,,,46.1354067,173252,"Oct 6, 2024 9:00:56 PM","Oct 6, 2024 9:35:46 PM","Nov 6, 2024 4:00:00 AM",06-Oct-2024
Trane Technologies,Undefined,igravandc001.corp.irco.com,EMC Avamar,ITARPTNDC001.AD.CORP.GLOBAL,Daily_30day_10PM_EST_VSS,Daily_30day_10PM_EST_VSS,Scheduled Backup,Windows VSS-/Windows VSS Dataset,Success,30000,9172835280003309,0.107411456,,,49.61873226,173274,"Oct 7, 2024 9:00:38 PM","Oct 7, 2024 9:35:52 PM","Nov 7, 2024 4:00:00 AM",07-Oct-2024
Trane Technologies,Undefined,igravandc001.corp.irco.com,EMC Avamar,ITARPTNDC001.AD.CORP.GLOBAL,Daily_30day_10PM_EST_VSS,Daily_30day_10PM_EST_VSS,Scheduled Backup,Windows VSS-/Windows VSS Dataset,Success,30000,9172843920003209,0.111747072,,,49.2899729,173358,"Oct 8, 2024 9:00:50 PM","Oct 8, 2024 9:37:44 PM","Nov 8, 2024 4:00:00 AM",08-Oct-2024
Trane Technologies,Undefined,igravandc001.corp.irco.com,EMC Avamar,ITARPTNDC001.AD.CORP.GLOBAL,Daily_30day_9PM_EST_FS,Daily_30day_9PM_EST_FS,Scheduled Backup,Windows File System-/Windows FS Dataset,Success,30000,9172783080004509,0.168266752,,,202.3682266,202162,"Oct 1, 2024 8:02:15 PM","Oct 1, 2024 8:15:47 PM","Nov 1, 2024 2:00:00 AM",01-Oct-2024
Trane Technologies,Undefined,igravandc001.corp.irco.com,EMC Avamar,ITARPTNDC001.AD.CORP.GLOBAL,Daily_30day_9PM_EST_FS,Daily_30day_9PM_EST_FS,Scheduled Backup,Windows File System-/Windows FS Dataset,Success,30000,9172791720003609,0.138805248,,,158.3551402,202177,"Oct 2, 2024 8:01:15 PM","Oct 2, 2024 8:15:31 PM","Nov 2, 2024 2:00:00 AM",02-Oct-2024
Trane Technologies,Undefined,igravandc001.corp.irco.com,EMC Avamar,ITARPTNDC001.AD.CORP.GLOBAL,Daily_30day_9PM_EST_FS,Daily_30day_9PM_EST_FS,Scheduled Backup,Windows File System-/Windows FS Dataset,Success,30000,9172800360003909,0.105008128,,,128.8278894,202195,"Oct 3, 2024 8:00:56 PM","Oct 3, 2024 8:14:12 PM","Nov 3, 2024 2:00:00 AM",03-Oct-2024
Trane Technologies,Undefined,igravandc001.corp.irco.com,EMC Avamar,ITARPTNDC001.AD.CORP.GLOBAL,Daily_30day_9PM_EST_FS,Daily_30day_9PM_EST_FS,Scheduled Backup,Windows File System-/Windows FS Dataset,Success,30000,9172809000004409,0.12727296,,,157.3291139,202212,"Oct 4, 2024 8:00:46 PM","Oct 4, 2024 8:13:56 PM","Nov 4, 2024 3:00:00 AM",04-Oct-2024
Trane Technologies,Undefined,igravandc001.corp.irco.com,EMC Avamar,ITARPTNDC001.AD.CORP.GLOBAL,Daily_30day_9PM_EST_FS,Daily_30day_9PM_EST_FS,Scheduled Backup,Windows File System-/Windows FS Dataset,Success,30000,9172817640003909,0.138115072,,,164.6862027,202225,"Oct 5, 2024 8:00:38 PM","Oct 5, 2024 8:14:17 PM","Nov 5, 2024 3:00:00 AM",05-Oct-2024
Trane Technologies,Undefined,igravandc001.corp.irco.com,EMC Avamar,ITARPTNDC001.AD.CORP.GLOBAL,Daily_30day_9PM_EST_FS,Daily_30day_9PM_EST_FS,Scheduled Backup,Windows File System-/Windows FS Dataset,Success,30000,9172826280004009,0.11095552,,,132.7879902,202233,"Oct 6, 2024 8:00:56 PM","Oct 6, 2024 8:14:32 PM","Nov 6, 2024 3:00:00 AM",06-Oct-2024
Trane Technologies,Undefined,igravandc001.corp.irco.com,EMC Avamar,ITARPTNDC001.AD.CORP.GLOBAL,Daily_30day_9PM_EST_FS,Daily_30day_9PM_EST_FS,Scheduled Backup,Windows File System-/Windows FS Dataset,Success,30000,9172834920003909,0.472445952,,,541.5176056,204825,"Oct 7, 2024 8:06:11 PM","Oct 7, 2024 8:20:23 PM","Nov 7, 2024 3:00:00 AM",07-Oct-2024
Trane Technologies,Undefined,igravandc001.corp.irco.com,EMC Avamar,ITARPTNDC001.AD.CORP.GLOBAL,Daily_30day_9PM_EST_FS,Daily_30day_9PM_EST_FS,Scheduled Backup,Windows File System-/Windows FS Dataset,Success,30000,9172843560003809,0.504049664,,,523.098831,204916,"Oct 8, 2024 8:01:07 PM","Oct 8, 2024 8:16:48 PM","Nov 8, 2024 3:00:00 AM",08-Oct-2024
Trane Technologies,Undefined,igravandc001.corp.irco.com,EMC Avamar,TLRHP11D,Daily_30day_11PM_EST,Daily_30day_11PM_EST,Scheduled Backup,HP-UX File System-/ServerFileDD,Success,30000,9172783080011409,0.012995584,,,28.39149888,175201,"Oct 1, 2024 8:02:15 PM","Oct 1, 2024 8:09:42 PM","Nov 1, 2024 2:00:00 AM",01-Oct-2024
Trane Technologies,Undefined,igravandc001.corp.irco.com,EMC Avamar,TLRHP11D,Daily_30day_11PM_EST,Daily_30day_11PM_EST,Scheduled Backup,HP-UX File System-/ServerFileDD,Success,30000,9172791720010809,0.013549568,,,30.48847926,174917,"Oct 2, 2024 8:01:34 PM","Oct 2, 2024 8:08:48 PM","Nov 2, 2024 2:00:00 AM",02-Oct-2024
Trane Technologies,Undefined,igravandc001.corp.irco.com,EMC Avamar,TLRHP11D,Daily_30day_11PM_EST,Daily_30day_11PM_EST,Scheduled Backup,HP-UX File System-/ServerFileDD,Success,30000,9172800360011009,0.010928128,,,21.04930966,175566,"Oct 3, 2024 8:01:27 PM","Oct 3, 2024 8:09:54 PM","Nov 3, 2024 2:00:00 AM",03-Oct-2024
Trane Technologies,Undefined,igravandc001.corp.irco.com,EMC Avamar,TLRHP11D,Daily_30day_11PM_EST,Daily_30day_11PM_EST,Scheduled Backup,HP-UX File System-/ServerFileDD,Success,30000,9172809000011609,0.01073152,,,20.07662835,176589,"Oct 4, 2024 8:01:16 PM","Oct 4, 2024 8:09:58 PM","Nov 4, 2024 3:00:00 AM",04-Oct-2024
Trane Technologies,Undefined,igravandc001.corp.irco.com,EMC Avamar,TLRHP11D,Daily_30day_11PM_EST,Daily_30day_11PM_EST,Scheduled Backup,HP-UX File System-/ServerFileDD,Success,30000,9172817640011309,0.011102208,,,20.69083969,176151,"Oct 5, 2024 8:01:08 PM","Oct 5, 2024 8:09:52 PM","Nov 5, 2024 3:00:00 AM",05-Oct-2024
Trane Technologies,Undefined,igravandc001.corp.irco.com,EMC Avamar,TLRHP11D,Daily_30day_11PM_EST,Daily_30day_11PM_EST,Scheduled Backup,HP-UX File System-/ServerFileDD,Success,30000,9172826280011109,0.006929408,,,12.98848369,174714,"Oct 6, 2024 8:01:13 PM","Oct 6, 2024 8:09:54 PM","Nov 6, 2024 3:00:00 AM",06-Oct-2024
Trane Technologies,Undefined,igravandc001.corp.irco.com,EMC Avamar,TLRHP11D,Daily_30day_11PM_EST,Daily_30day_11PM_EST,Scheduled Backup,HP-UX File System-/ServerFileDD,Success,30000,9172834920011009,0.0104192,,,22.91666667,174822,"Oct 7, 2024 8:00:51 PM","Oct 7, 2024 8:08:15 PM","Nov 7, 2024 3:00:00 AM",07-Oct-2024
Trane Technologies,Undefined,igravandc001.corp.irco.com,EMC Avamar,TLRHP11D,Daily_30day_11PM_EST,Daily_30day_11PM_EST,Scheduled Backup,HP-UX File System-/ServerFileDD,Success,30000,9172843560010809,0.013979648,,,31.67517401,174863,"Oct 8, 2024 8:01:37 PM","Oct 8, 2024 8:08:48 PM","Nov 8, 2024 3:00:00 AM",08-Oct-2024
Trane Technologies,Undefined,igravandc001.corp.irco.com,EMC Avamar,TLRHP2D,Daily_30day_11PM_EST,Daily_30day_11PM_EST,Scheduled Backup,HP-UX File System-/ServerFileDD,Partial,30005,9172791720011509,0.075872256,,,36.71655104,883375,"Oct 2, 2024 8:01:15 PM","Oct 2, 2024 8:34:53 PM","Nov 2, 2024 2:00:00 AM",02-Oct-2024
Trane Technologies,Undefined,igravandc001.corp.irco.com,EMC Avamar,TLRHP2D,Daily_30day_11PM_EST,Daily_30day_11PM_EST,Scheduled Backup,HP-UX File System-/ServerFileDD,Partial,30005,9172809000012409,0.0689408,,,32.65033948,898821,"Oct 4, 2024 8:01:07 PM","Oct 4, 2024 8:35:29 PM","Nov 4, 2024 3:00:00 AM",04-Oct-2024
Trane Technologies,Undefined,igravandc001.corp.irco.com,EMC Avamar,TLRHP2D,Daily_30day_11PM_EST,Daily_30day_11PM_EST,Scheduled Backup,HP-UX File System-/ServerFileDD,Partial,30005,9172826280011809,0.032830464,,,16.60331434,885378,"Oct 6, 2024 8:01:26 PM","Oct 6, 2024 8:33:37 PM","Nov 6, 2024 3:00:00 AM",06-Oct-2024
Trane Technologies,Undefined,igravandc001.corp.irco.com,EMC Avamar,TLRHP2D,Daily_30day_11PM_EST,Daily_30day_11PM_EST,Scheduled Backup,HP-UX File System-/ServerFileDD,Partial,30005,9172834920011709,0.073495552,,,35.92242242,884444,"Oct 7, 2024 8:01:09 PM","Oct 7, 2024 8:34:27 PM","Nov 7, 2024 3:00:00 AM",07-Oct-2024
Trane Technologies,Undefined,igravandc001.corp.irco.com,EMC Avamar,TLRHP2D,Daily_30day_11PM_EST,Daily_30day_11PM_EST,Scheduled Backup,HP-UX File System-/ServerFileDD,Partial,30005,9172843560011509,0.079827968,,,38.72677596,884872,"Oct 8, 2024 8:01:07 PM","Oct 8, 2024 8:34:40 PM","Nov 8, 2024 3:00:00 AM",08-Oct-2024
Trane Technologies,Undefined,igravandc001.corp.irco.com,EMC Avamar,TLRHP2D,Daily_30day_11PM_EST,Daily_30day_11PM_EST,Scheduled Backup,HP-UX File System-/ServerFileDD,Success,30000,9172800360011709,0.100533248,,,48.07884427,888261,"Oct 3, 2024 8:02:27 PM","Oct 3, 2024 8:36:29 PM","Nov 3, 2024 2:00:00 AM",03-Oct-2024
Trane Technologies,Undefined,igravandc001.corp.irco.com,EMC Avamar,TLRHP2D,Daily_30day_11PM_EST,Daily_30day_11PM_EST,Scheduled Backup,HP-UX File System-/ServerFileDD,Success,30000,9172817640012109,0.054150144,,,26.32205077,896852,"Oct 5, 2024 8:01:08 PM","Oct 5, 2024 8:34:37 PM","Nov 5, 2024 3:00:00 AM",05-Oct-2024
Trane Technologies,Undefined,igravandc001.corp.irco.com,EMC Avamar,abiapp02,Daily_30day_9PM_EST,Daily_30day_9PM_EST,Scheduled Backup,AIX File System-/ServerFileDD,Success,30000,9172783080009909,0.005511168,,,0.124609294,171349,"Oct 1, 2024 8:01:45 PM","Oct 2, 2024 8:01:36 AM","Nov 1, 2024 2:00:00 AM",01-Oct-2024
Trane Technologies,Undefined,igravandc001.corp.irco.com,EMC Avamar,abiapp02,Daily_30day_9PM_EST,Daily_30day_9PM_EST,Scheduled Backup,AIX File System-/ServerFileDD,Success,30000,9172791720009109,0.00566272,,,0.082574287,171349,"Oct 2, 2024 8:01:15 PM","Oct 3, 2024 2:37:25 PM","Nov 2, 2024 2:00:00 AM",02-Oct-2024
Trane Technologies,Undefined,igravandc001.corp.irco.com,EMC Avamar,abiapp02,Daily_30day_9PM_EST,Daily_30day_9PM_EST,Scheduled Backup,AIX File System-/ServerFileDD,Success,30000,9172800360009409,0.005190656,,,0.207482297,171350,"Oct 3, 2024 8:00:56 PM","Oct 4, 2024 2:48:07 AM","Nov 3, 2024 2:00:00 AM",03-Oct-2024
Trane Technologies,Undefined,igravandc001.corp.irco.com,EMC Avamar,abiapp02,Daily_30day_9PM_EST,Daily_30day_9PM_EST,Scheduled Backup,AIX File System-/ServerFileDD,Success,30000,9172809000009909,0.003966976,,,0.089694612,171350,"Oct 4, 2024 8:01:47 PM","Oct 5, 2024 8:01:38 AM","Nov 4, 2024 3:00:00 AM",04-Oct-2024
Trane Technologies,Undefined,igravandc001.corp.irco.com,EMC Avamar,abiapp02,Daily_30day_9PM_EST,Daily_30day_9PM_EST,Scheduled Backup,AIX File System-/ServerFileDD,Success,30000,9172817640009709,0.00446464,,,0.105938381,171350,"Oct 5, 2024 8:01:08 PM","Oct 6, 2024 7:27:04 AM","Nov 5, 2024 3:00:00 AM",05-Oct-2024
Trane Technologies,Undefined,igravandc001.corp.irco.com,EMC Avamar,abiapp02,Daily_30day_9PM_EST,Daily_30day_9PM_EST,Scheduled Backup,AIX File System-/ServerFileDD,Success,30000,9172826280009509,0.004452352,,,0.277066208,171350,"Oct 6, 2024 8:01:26 PM","Oct 7, 2024 12:22:59 AM","Nov 6, 2024 3:00:00 AM",06-Oct-2024
Trane Technologies,Undefined,igravandc001.corp.irco.com,EMC Avamar,abiapp02,Daily_30day_9PM_EST,Daily_30day_9PM_EST,Scheduled Backup,AIX File System-/ServerFileDD,Success,30000,9172834920009409,0.003812352,,,0.4805111,171351,"Oct 7, 2024 8:01:09 PM","Oct 7, 2024 10:10:17 PM","Nov 7, 2024 3:00:00 AM",07-Oct-2024
Trane Technologies,Undefined,igravandc001.corp.irco.com,EMC Avamar,abiapp02,Daily_30day_9PM_EST,Daily_30day_9PM_EST,Scheduled Backup,AIX File System-/ServerFileDD,Success,30000,9172843560009209,0.005031936,,,0.473592907,171351,"Oct 8, 2024 8:01:07 PM","Oct 8, 2024 10:54:03 PM","Nov 8, 2024 3:00:00 AM",08-Oct-2024
Trane Technologies,Undefined,igravandc001.corp.irco.com,EMC Avamar,abiapu01,Daily_30day_9PM_EST,Daily_30day_9PM_EST,Scheduled Backup,AIX File System-/ServerFileDD,Success,30000,9172783080009009,0.006244352,,,11.5711575,342149,"Oct 1, 2024 8:00:44 PM","Oct 1, 2024 8:09:31 PM","Nov 1, 2024 2:00:00 AM",01-Oct-2024
Trane Technologies,Undefined,igravandc001.corp.irco.com,EMC Avamar,abiapu01,Daily_30day_9PM_EST,Daily_30day_9PM_EST,Scheduled Backup,AIX File System-/ServerFileDD,Success,30000,9172791720008309,0.004409344,,,8.048598131,342149,"Oct 2, 2024 8:01:15 PM","Oct 2, 2024 8:10:10 PM","Nov 2, 2024 2:00:00 AM",02-Oct-2024
Trane Technologies,Undefined,igravandc001.corp.irco.com,EMC Avamar,abiapu01,Daily_30day_9PM_EST,Daily_30day_9PM_EST,Scheduled Backup,AIX File System-/ServerFileDD,Success,30000,9172800360008509,0.004219904,,,7.280918728,342149,"Oct 3, 2024 8:01:27 PM","Oct 3, 2024 8:10:53 PM","Nov 3, 2024 2:00:00 AM",03-Oct-2024
Trane Technologies,Undefined,igravandc001.corp.irco.com,EMC Avamar,abiapu01,Daily_30day_9PM_EST,Daily_30day_9PM_EST,Scheduled Backup,AIX File System-/ServerFileDD,Success,30000,9172809000009109,0.004352,,,7.352941176,342149,"Oct 4, 2024 8:01:16 PM","Oct 4, 2024 8:10:54 PM","Nov 4, 2024 3:00:00 AM",04-Oct-2024
Trane Technologies,Undefined,igravandc001.corp.irco.com,EMC Avamar,abiapu01,Daily_30day_9PM_EST,Daily_30day_9PM_EST,Scheduled Backup,AIX File System-/ServerFileDD,Success,30000,9172817640008909,0.003731456,,,5.729559748,342149,"Oct 5, 2024 8:07:10 PM","Oct 5, 2024 8:17:46 PM","Nov 5, 2024 3:00:00 AM",05-Oct-2024
Trane Technologies,Undefined,igravandc001.corp.irco.com,EMC Avamar,abiapu01,Daily_30day_9PM_EST,Daily_30day_9PM_EST,Scheduled Backup,AIX File System-/ServerFileDD,Success,30000,9172826280008609,0.003986432,,,6.553872054,342149,"Oct 6, 2024 8:00:56 PM","Oct 6, 2024 8:10:50 PM","Nov 6, 2024 3:00:00 AM",06-Oct-2024
Trane Technologies,Undefined,igravandc001.corp.irco.com,EMC Avamar,abiapu01,Daily_30day_9PM_EST,Daily_30day_9PM_EST,Scheduled Backup,AIX File System-/ServerFileDD,Success,30000,9172834920008609,0.004123648,,,7.626893939,342151,"Oct 7, 2024 8:01:09 PM","Oct 7, 2024 8:09:57 PM","Nov 7, 2024 3:00:00 AM",07-Oct-2024
Trane Technologies,Undefined,igravandc001.corp.irco.com,EMC Avamar,abiapu01,Daily_30day_9PM_EST,Daily_30day_9PM_EST,Scheduled Backup,AIX File System-/ServerFileDD,Success,30000,9172843560008409,0.006626304,,,12.51644101,342149,"Oct 8, 2024 8:01:07 PM","Oct 8, 2024 8:09:44 PM","Nov 8, 2024 3:00:00 AM",08-Oct-2024
Trane Technologies,Undefined,igravandc001.corp.irco.com,EMC Avamar,adwdbt01,Daily_30day,Daily_30day,Scheduled Backup,AIX File System-/ServerFileDD,Success,30000,9172782720005509,0.0172032,,,31.69811321,242261,"Oct 1, 2024 7:01:01 PM","Oct 1, 2024 7:09:51 PM","Nov 1, 2024 1:00:00 AM",01-Oct-2024
Trane Technologies,Undefined,igravandc001.corp.irco.com,EMC Avamar,adwdbt01,Daily_30day,Daily_30day,Scheduled Backup,AIX File System-/ServerFileDD,Success,30000,9172791360004809,0.010575872,,,19.59772296,242261,"Oct 2, 2024 7:02:01 PM","Oct 2, 2024 7:10:48 PM","Nov 2, 2024 1:00:00 AM",02-Oct-2024
Trane Technologies,Undefined,igravandc001.corp.irco.com,EMC Avamar,adwdbt01,Daily_30day,Daily_30day,Scheduled Backup,AIX File System-/ServerFileDD,Success,30000,9172800000005309,0.010637312,,,18.64991023,242261,"Oct 3, 2024 7:00:40 PM","Oct 3, 2024 7:09:57 PM","Nov 3, 2024 1:00:00 AM",03-Oct-2024
Trane Technologies,Undefined,igravandc001.corp.irco.com,EMC Avamar,adwdbt01,Daily_30day,Daily_30day,Scheduled Backup,AIX File System-/ServerFileDD,Success,30000,9172808640004809,0.010737664,,,19.78490566,242261,"Oct 4, 2024 7:01:31 PM","Oct 4, 2024 7:10:21 PM","Nov 4, 2024 2:00:00 AM",04-Oct-2024
Trane Technologies,Undefined,igravandc001.corp.irco.com,EMC Avamar,adwdbt01,Daily_30day,Daily_30day,Scheduled Backup,AIX File System-/ServerFileDD,Success,30000,9172817280005009,0.010145792,,,14.89924812,242260,"Oct 5, 2024 7:00:53 PM","Oct 5, 2024 7:11:58 PM","Nov 5, 2024 2:00:00 AM",05-Oct-2024
Trane Technologies,Undefined,igravandc001.corp.irco.com,EMC Avamar,adwdbt01,Daily_30day,Daily_30day,Scheduled Backup,AIX File System-/ServerFileDD,Success,30000,9172825920005009,0.010038272,,,18.67238095,242261,"Oct 6, 2024 7:01:09 PM","Oct 6, 2024 7:09:54 PM","Nov 6, 2024 2:00:00 AM",06-Oct-2024
Trane Technologies,Undefined,igravandc001.corp.irco.com,EMC Avamar,adwdbt01,Daily_30day,Daily_30day,Scheduled Backup,AIX File System-/ServerFileDD,Success,30000,9172834560004709,0.009972736,,,18.69289827,242262,"Oct 7, 2024 7:00:55 PM","Oct 7, 2024 7:09:36 PM","Nov 7, 2024 2:00:00 AM",07-Oct-2024
Trane Technologies,Undefined,igravandc001.corp.irco.com,EMC Avamar,adwdbt01,Daily_30day,Daily_30day,Scheduled Backup,AIX File System-/ServerFileDD,Success,30000,9172843200005009,0.016605184,,,31.18461538,242261,"Oct 8, 2024 7:00:50 PM","Oct 8, 2024 7:09:30 PM","Nov 8, 2024 2:00:00 AM",08-Oct-2024
Trane Technologies,Undefined,igravandc001.corp.irco.com,EMC Avamar,aebapp00,Daily_30day_9PM_EST,Daily_30day_9PM_EST,Scheduled Backup,AIX File System-/ServerFileDD,Success,30000,9172783080008509,0.008884224,,,34.29249012,170935,"Oct 1, 2024 8:00:44 PM","Oct 1, 2024 8:04:57 PM","Nov 1, 2024 2:00:00 AM",01-Oct-2024
Trane Technologies,Undefined,igravandc001.corp.irco.com,EMC Avamar,aebapp00,Daily_30day_9PM_EST,Daily_30day_9PM_EST,Scheduled Backup,AIX File System-/ServerFileDD,Success,30000,9172791720007709,0.007283712,,,33.87142857,170935,"Oct 2, 2024 8:02:45 PM","Oct 2, 2024 8:06:15 PM","Nov 2, 2024 2:00:00 AM",02-Oct-2024
Trane Technologies,Undefined,igravandc001.corp.irco.com,EMC Avamar,aebapp00,Daily_30day_9PM_EST,Daily_30day_9PM_EST,Scheduled Backup,AIX File System-/ServerFileDD,Success,30000,9172800360007909,0.008247296,,,25.64968153,170935,"Oct 3, 2024 8:00:56 PM","Oct 3, 2024 8:06:10 PM","Nov 3, 2024 2:00:00 AM",03-Oct-2024
Trane Technologies,Undefined,igravandc001.corp.irco.com,EMC Avamar,aebapp00,Daily_30day_9PM_EST,Daily_30day_9PM_EST,Scheduled Backup,AIX File System-/ServerFileDD,Success,30000,9172809000008509,0.0070912,,,24.21328671,170933,"Oct 4, 2024 8:01:47 PM","Oct 4, 2024 8:06:33 PM","Nov 4, 2024 3:00:00 AM",04-Oct-2024
Trane Technologies,Undefined,igravandc001.corp.irco.com,EMC Avamar,aebapp00,Daily_30day_9PM_EST,Daily_30day_9PM_EST,Scheduled Backup,AIX File System-/ServerFileDD,Success,30000,9172817640008009,0.007568384,,,17.34976526,170933,"Oct 5, 2024 8:01:08 PM","Oct 5, 2024 8:08:14 PM","Nov 5, 2024 3:00:00 AM",05-Oct-2024
Trane Technologies,Undefined,igravandc001.corp.irco.com,EMC Avamar,aebapp00,Daily_30day_9PM_EST,Daily_30day_9PM_EST,Scheduled Backup,AIX File System-/ServerFileDD,Success,30000,9172826280008009,0.007433216,,,23.26602564,170935,"Oct 6, 2024 8:01:26 PM","Oct 6, 2024 8:06:38 PM","Nov 6, 2024 3:00:00 AM",06-Oct-2024
Trane Technologies,Undefined,igravandc001.corp.irco.com,EMC Avamar,aebapp00,Daily_30day_9PM_EST,Daily_30day_9PM_EST,Scheduled Backup,AIX File System-/ServerFileDD,Success,30000,9172834920008009,0.00760832,,,32.5877193,170935,"Oct 7, 2024 8:01:09 PM","Oct 7, 2024 8:04:57 PM","Nov 7, 2024 3:00:00 AM",07-Oct-2024
Trane Technologies,Undefined,igravandc001.corp.irco.com,EMC Avamar,aebapp00,Daily_30day_9PM_EST,Daily_30day_9PM_EST,Scheduled Backup,AIX File System-/ServerFileDD,Success,30000,9172843560007809,0.009506816,,,39.00840336,170936,"Oct 8, 2024 8:01:07 PM","Oct 8, 2024 8:05:05 PM","Nov 8, 2024 3:00:00 AM",08-Oct-2024
Trane Technologies,Undefined,igravandc001.corp.irco.com,EMC Avamar,aebapp102,Daily_30day,Daily_30day,Scheduled Backup,AIX File System-/ServerFileDD,Success,30000,9172782720008009,0.024748032,,,97.84615385,164544,"Oct 1, 2024 7:01:01 PM","Oct 1, 2024 7:05:08 PM","Nov 1, 2024 1:00:00 AM",01-Oct-2024
Trane Technologies,Undefined,igravandc001.corp.irco.com,EMC Avamar,aebapp102,Daily_30day,Daily_30day,Scheduled Backup,AIX File System-/ServerFileDD,Success,30000,9172791360007509,0.017711104,,,60.90140845,164544,"Oct 2, 2024 7:00:30 PM","Oct 2, 2024 7:05:14 PM","Nov 2, 2024 1:00:00 AM",02-Oct-2024
Trane Technologies,Undefined,igravandc001.corp.irco.com,EMC Avamar,aebapp102,Daily_30day,Daily_30day,Scheduled Backup,AIX File System-/ServerFileDD,Success,30000,9172800000008009,0.018830336,,,60.29180328,164545,"Oct 3, 2024 7:00:40 PM","Oct 3, 2024 7:05:45 PM","Nov 3, 2024 1:00:00 AM",03-Oct-2024
Trane Technologies,Undefined,igravandc001.corp.irco.com,EMC Avamar,aebapp102,Daily_30day,Daily_30day,Scheduled Backup,AIX File System-/ServerFileDD,Success,30000,9172808640007309,0.015730688,,,49.23717949,164558,"Oct 4, 2024 7:01:01 PM","Oct 4, 2024 7:06:13 PM","Nov 4, 2024 2:00:00 AM",04-Oct-2024
Trane Technologies,Undefined,igravandc001.corp.irco.com,EMC Avamar,aebapp102,Daily_30day,Daily_30day,Scheduled Backup,AIX File System-/ServerFileDD,Success,30000,9172817280007509,0.014282752,,,35.13350126,164563,"Oct 5, 2024 7:01:23 PM","Oct 5, 2024 7:08:00 PM","Nov 5, 2024 2:00:00 AM",05-Oct-2024
Trane Technologies,Undefined,igravandc001.corp.irco.com,EMC Avamar,aebapp102,Daily_30day,Daily_30day,Scheduled Backup,AIX File System-/ServerFileDD,Success,30000,9172825920007509,0.016782336,,,54.44850498,164566,"Oct 6, 2024 7:01:09 PM","Oct 6, 2024 7:06:10 PM","Nov 6, 2024 2:00:00 AM",06-Oct-2024
Trane Technologies,Undefined,igravandc001.corp.irco.com,EMC Avamar,aebapp102,Daily_30day,Daily_30day,Scheduled Backup,AIX File System-/ServerFileDD,Success,30000,9172834560007209,0.017672192,,,72.8185654,164563,"Oct 7, 2024 7:01:25 PM","Oct 7, 2024 7:05:22 PM","Nov 7, 2024 2:00:00 AM",07-Oct-2024
Trane Technologies,Undefined,igravandc001.corp.irco.com,EMC Avamar,aebapp102,Daily_30day,Daily_30day,Scheduled Backup,AIX File System-/ServerFileDD,Success,30000,9172843200007509,0.02420736,,,90.22900763,164550,"Oct 8, 2024 7:00:50 PM","Oct 8, 2024 7:05:12 PM","Nov 8, 2024 2:00:00 AM",08-Oct-2024
